Kind,Name,AltCountLineCode,CountInput,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots
Static Function,"avi_read_header",483,0,483,57,99,0,0,4,111,2,284,185,64,9,114,54,54,59,10,20,20,6,20
Static Function,"avi_read_nikon",42,0,42,9,1,0,0,0,1,0,21,8,8,0,0,1,1,1,1,0,0,0,0
Static Function,"avi_read_packet",237,0,237,35,23,0,0,3,1113,3,141,70,38,1,33,22,22,22,17,28,25,8,24
Static Function,"avi_read_seek",88,1,88,14,8,0,0,2,32,2,49,25,13,0,12,7,7,7,4,4,4,2,4
Static Function,"cavs_idct8_add_c",58,0,58,36,18,0,0,0,4,1,56,37,35,0,6,3,3,3,1,0,0,1,0
Static Function,"cdg_decode_frame",85,0,85,15,7,0,0,2,12,1,49,22,13,0,9,5,5,5,1,2,0,1,0
Static Function,"cdxl_decode_frame",63,0,63,14,8,0,0,2,20,1,37,27,17,0,10,7,7,7,3,5,2,1,2
Static Function,"che_configure",30,1,30,6,3,0,0,1,11,1,10,12,6,0,6,6,6,6,1,1,0,3,0
Static Function,"color_string_to_rgba",48,2,48,5,11,0,0,2,6,1,15,14,5,0,9,6,6,6,1,4,0,2,0
File,"cve-2009-4639.c",41,,41,7,4,0,0,,,,31,13,9,0,6,,,,,,,3,
File,"cve-2010-4704.c",118,,118,12,1,0,0,,,,83,13,12,0,1,,,,,,,0,
File,"cve-2010-4705.c",126,,126,5,5,0,0,,,,96,9,5,0,4,,,,,,,2,
File,"cve-2011-2161.c",143,,143,18,8,0,0,,,,112,33,18,1,14,,,,,,,2,
File,"cve-2011-3362.c",34,,34,6,9,0,0,,,,23,19,10,0,11,,,,,,,3,
File,"cve-2011-3929.c",39,,39,8,5,0,0,,,,25,13,8,0,5,,,,,,,2,
File,"cve-2011-3934.c",40,,38,6,8,0,2,,,,21,19,9,0,12,,,,,,,3,
File,"cve-2011-3936.c",65,,65,6,5,0,0,,,,46,19,14,0,5,,,,,,,1,
File,"cve-2011-3940.c",96,,96,24,31,0,0,,,,71,60,26,0,36,,,,,,,3,
File,"cve-2011-3941.c",21,,21,7,5,0,0,,,,15,12,7,0,5,,,,,,,2,
File,"cve-2011-3944.c",89,,89,14,11,0,0,,,,68,24,14,0,10,,,,,,,2,
File,"cve-2011-3945.c",81,,81,17,10,0,0,,,,55,32,21,0,13,,,,,,,1,
File,"cve-2011-3946.c",38,,38,12,1,0,0,,,,20,14,13,0,1,,,,,,,0,
File,"cve-2011-3949.c",54,,54,6,9,0,0,,,,38,20,7,1,12,,,,,,,3,
File,"cve-2011-3950.c",61,,61,13,15,0,0,,,,37,38,14,0,24,,,,,,,2,
File,"cve-2011-3951.c",115,,115,17,11,0,0,,,,78,23,17,0,6,,,,,,,1,
File,"cve-2011-3952.c",34,,34,7,6,0,0,,,,24,14,7,0,11,,,,,,,2,
File,"cve-2011-3974.c",17,,17,7,3,0,0,,,,11,11,8,0,3,,,,,,,1,
File,"cve-2011-4031.c",78,,78,27,10,0,0,,,,49,36,27,3,8,,,,,,,2,
File,"cve-2011-4352.c",33,,33,4,15,0,0,,,,19,21,4,4,13,,,,,,,2,
File,"cve-2011-4353-2.c",66,,66,9,17,0,0,,,,49,33,16,1,19,,,,,,,6,
File,"cve-2011-4353-3.c",62,,62,9,20,0,0,,,,43,35,15,2,21,,,,,,,6,
File,"cve-2011-4353.c",35,,35,7,14,0,0,,,,26,23,11,0,14,,,,,,,1,
File,"cve-2011-4579.c",47,,47,10,7,0,0,,,,27,23,10,0,13,,,,,,,3,
File,"cve-2012-0847.c",27,,27,8,2,0,0,,,,16,11,9,1,1,,,,,,,1,
File,"cve-2012-0848.c",107,,107,13,13,0,0,,,,83,28,16,0,12,,,,,,,1,
File,"cve-2012-0849.c",31,,31,6,13,0,0,,,,22,20,9,2,13,,,,,,,3,
File,"cve-2012-0850.c",51,,51,9,23,0,0,,,,39,24,7,0,27,,,,,,,3,
File,"cve-2012-0851.c",135,,135,18,16,0,0,,,,81,48,21,1,26,,,,,,,2,
File,"cve-2012-0852.c",628,,628,66,14,0,0,,,,442,83,76,0,7,,,,,,,1,
File,"cve-2012-0853.c",47,,47,12,20,0,0,,,,41,41,23,0,26,,,,,,,4,
File,"cve-2012-0854.c",115,,115,17,11,0,0,,,,78,23,17,0,6,,,,,,,1,
File,"cve-2012-0856.c",110,,110,13,9,0,0,,,,61,38,13,1,26,,,,,,,3,
File,"cve-2012-0857.c",37,,37,6,8,0,0,,,,27,15,8,0,11,,,,,,,2,
File,"cve-2012-0858.c",32,,32,8,1,0,0,,,,23,10,9,0,1,,,,,,,0,
File,"cve-2012-0859.c",26,,26,10,18,0,0,,,,16,20,11,0,10,,,,,,,3,
File,"cve-2012-2772.c",176,,176,39,38,0,0,,,,105,87,39,2,48,,,,,,,4,
File,"cve-2012-2775.c",172,,172,38,39,0,0,,,,127,76,42,1,42,,,,,,,5,
File,"cve-2012-2776.c",124,,124,12,5,0,0,,,,72,19,17,0,2,,,,,,,0,
File,"cve-2012-2777.c",126,,126,20,13,0,0,,,,68,37,21,0,16,,,,,,,2,
File,"cve-2012-2779.c",51,,51,12,8,0,0,,,,31,23,13,0,12,,,,,,,2,
File,"cve-2012-2782.c",527,,523,65,58,2,2,,,,282,173,69,3,107,,,,,,,4,
File,"cve-2012-2784.c",126,,126,20,13,0,0,,,,68,37,21,0,16,,,,,,,2,
File,"cve-2012-2786.c",48,,48,8,15,0,0,,,,28,30,11,0,19,,,,,,,4,
File,"cve-2012-2787.c",50,,50,15,7,0,0,,,,30,26,17,0,11,,,,,,,2,
File,"cve-2012-2789.c",237,,237,37,24,0,0,,,,141,73,41,1,33,,,,,,,8,
File,"cve-2012-2790.c",172,,172,38,39,0,0,,,,127,76,42,1,42,,,,,,,5,
File,"cve-2012-2791-1.c",95,,87,10,7,4,4,,,,55,27,14,0,13,,,,,,,3,
File,"cve-2012-2791-2.c",113,,113,15,5,0,0,,,,71,31,27,0,4,,,,,,,1,
File,"cve-2012-2792.c",71,,71,15,9,0,0,,,,52,27,15,2,12,,,,,,,2,
File,"cve-2012-2793.c",40,,40,10,2,0,0,,,,24,10,9,0,1,,,,,,,1,
File,"cve-2012-2794.c",95,,95,12,2,0,0,,,,54,20,18,0,2,,,,,,,0,
File,"cve-2012-2796.c",186,,186,42,28,0,0,,,,109,95,45,5,47,,,,,,,3,
File,"cve-2012-2797.c",55,,55,14,7,0,0,,,,42,23,16,0,7,,,,,,,1,
File,"cve-2012-2798.c",42,,42,7,16,0,0,,,,24,27,11,0,18,,,,,,,3,
File,"cve-2012-2800.c",78,,78,9,3,0,0,,,,55,19,17,0,2,,,,,,,1,
File,"cve-2012-2802.c",113,,113,19,22,0,0,,,,68,48,23,2,23,,,,,,,3,
File,"cve-2012-2803.c",37,,37,12,4,0,0,,,,19,21,12,0,9,,,,,,,2,
File,"cve-2012-6615.c",93,,93,13,49,0,0,,,,35,51,24,0,27,,,,,,,5,
File,"cve-2012-6616.c",29,,29,14,1,0,0,,,,18,15,14,0,1,,,,,,,0,
File,"cve-2012-6617.c",41,,41,14,5,0,0,,,,24,23,15,1,7,,,,,,,1,
File,"cve-2012-6618.c",58,,58,17,7,0,0,,,,31,24,18,0,6,,,,,,,1,
File,"cve-2013-0844.c",572,,572,68,9,0,0,,,,445,86,81,0,5,,,,,,,1,
File,"cve-2013-0846.c",87,,87,20,23,0,0,,,,62,52,24,0,30,,,,,,,3,
File,"cve-2013-0848.c",84,,84,9,7,0,0,,,,50,20,10,1,9,,,,,,,2,
File,"cve-2013-0849.c",13,,13,2,1,0,0,,,,10,3,2,0,1,,,,,,,0,
File,"cve-2013-0850.c",527,,523,65,58,2,2,,,,282,173,69,3,107,,,,,,,4,
File,"cve-2013-0851.c",59,,59,22,8,0,0,,,,40,32,20,0,12,,,,,,,2,
File,"cve-2013-0852.c",39,,39,9,12,0,0,,,,27,25,10,0,15,,,,,,,2,
File,"cve-2013-0853.c",69,,69,11,19,0,0,,,,38,31,12,0,19,,,,,,,4,
File,"cve-2013-0854.c",46,,46,13,5,0,0,,,,28,16,13,0,3,,,,,,,1,
File,"cve-2013-0855.c",12,,12,4,1,0,0,,,,8,5,4,0,1,,,,,,,0,
File,"cve-2013-0856.c",47,,47,13,16,0,0,,,,35,27,11,1,20,,,,,,,3,
File,"cve-2013-0857.c",113,,113,20,16,0,0,,,,82,44,23,0,21,,,,,,,2,
File,"cve-2013-0858.c",124,,124,19,14,0,0,,,,86,42,22,0,24,,,,,,,2,
File,"cve-2013-0859.c",23,,23,13,4,0,0,,,,15,15,11,0,4,,,,,,,0,
File,"cve-2013-0860.c",291,,291,59,31,0,0,,,,226,115,71,5,48,,,,,,,3,
File,"cve-2013-0861.c",22,,22,1,0,0,0,,,,10,1,1,0,0,,,,,,,0,
File,"cve-2013-0862.c",35,,35,13,1,0,0,,,,21,15,13,0,2,,,,,,,2,
File,"cve-2013-0863.c",21,,21,6,7,0,0,,,,11,14,9,0,5,,,,,,,2,
File,"cve-2013-0864.c",17,,17,5,1,0,0,,,,12,4,4,0,0,,,,,,,0,
File,"cve-2013-0865.c",191,,191,27,35,0,0,,,,120,54,30,0,26,,,,,,,2,
File,"cve-2013-0866.c",73,,73,20,24,0,0,,,,52,49,23,0,26,,,,,,,2,
File,"cve-2013-0867.c",677,,677,70,63,0,0,,,,330,184,75,3,112,,,,,,,5,
File,"cve-2013-0869.c",36,,36,9,3,0,0,,,,18,13,9,0,4,,,,,,,2,
File,"cve-2013-0870.c",127,,127,29,16,0,0,,,,79,58,29,1,32,,,,,,,3,
File,"cve-2013-0872.c",142,,137,18,12,2,3,,,,79,45,19,1,25,,,,,,,2,
File,"cve-2013-0873.c",85,,85,21,10,0,0,,,,51,47,25,1,21,,,,,,,2,
File,"cve-2013-0874-1.c",23,,23,8,12,0,0,,,,17,22,10,0,15,,,,,,,2,
File,"cve-2013-0874-2.c",17,,17,5,8,0,0,,,,13,17,8,0,11,,,,,,,1,
File,"cve-2013-0875.c",22,,22,4,12,0,0,,,,16,21,10,0,13,,,,,,,2,
File,"cve-2013-0876.c",82,,82,18,22,0,0,,,,56,51,23,6,32,,,,,,,4,
File,"cve-2013-0877.c",133,,133,25,40,0,0,,,,92,73,32,5,46,,,,,,,6,
File,"cve-2013-0878.c",15,,15,1,6,0,0,,,,5,5,1,0,4,,,,,,,2,
File,"cve-2013-0894.c",131,,131,18,1,0,0,,,,85,23,22,0,1,,,,,,,0,
File,"cve-2013-2276.c",92,,92,1,0,0,0,,,,46,1,1,0,0,,,,,,,0,
File,"cve-2013-2277.c",178,,176,23,23,0,2,,,,101,63,27,1,35,,,,,,,3,
File,"cve-2013-2495.c",247,,247,27,3,0,0,,,,161,28,27,0,1,,,,,,,0,
File,"cve-2013-2496.c",108,,108,12,2,0,0,,,,70,17,16,0,1,,,,,,,0,
File,"cve-2013-3671.c",23,,23,6,3,0,0,,,,10,10,5,0,5,,,,,,,3,
File,"cve-2013-3672.c",40,,40,10,2,0,0,,,,25,15,14,0,2,,,,,,,0,
File,"cve-2013-3673.c",45,,45,10,10,0,0,,,,26,23,10,1,12,,,,,,,2,
File,"cve-2013-3674.c",85,,85,16,8,0,0,,,,49,24,15,0,9,,,,,,,1,
File,"cve-2013-3675.c",35,,35,13,1,0,0,,,,21,15,13,0,2,,,,,,,2,
File,"cve-2013-4264.c",88,,88,18,26,0,0,,,,63,53,27,0,32,,,,,,,3,
File,"cve-2013-4265.c",8,,8,4,3,0,0,,,,4,6,4,0,2,,,,,,,0,
File,"cve-2013-7016.c",110,,110,19,8,0,0,,,,67,31,20,0,13,,,,,,,2,
File,"cve-2013-7019.c",41,,41,7,3,0,0,,,,24,12,7,0,5,,,,,,,1,
File,"cve-2013-7020.c",180,,180,16,14,0,0,,,,124,36,20,0,16,,,,,,,2,
File,"cve-2013-7021.c",68,,68,13,7,0,0,,,,44,24,15,0,9,,,,,,,3,
File,"cve-2013-7022.c",31,,31,6,2,0,0,,,,18,9,6,0,3,,,,,,,1,
File,"cve-2013-7023.c",48,,48,6,5,0,0,,,,28,17,7,1,10,,,,,,,1,
File,"cve-2013-7024.c",132,,132,29,3,0,0,,,,107,38,35,0,5,,,,,,,1,
File,"cve-2015-8363.c",89,,89,18,8,0,0,,,,54,32,19,3,12,,,,,,,3,
File,"cve-2015-8662.c",17,,17,4,1,0,0,,,,8,5,4,0,1,,,,,,,0,
File,"cve-2015-8663.c",7,,7,3,1,0,0,,,,3,5,4,0,1,,,,,,,0,
File,"cve-2016-2326.c",34,,34,8,4,0,0,,,,25,12,8,0,4,,,,,,,2,
File,"cve-2016-2327-1.c",95,,95,17,5,0,0,,,,68,25,17,1,7,,,,,,,1,
File,"cve-2016-2327-2.c",114,,114,23,18,0,0,,,,69,48,23,0,25,,,,,,,4,
File,"cve-2017-11399.c",125,,125,22,10,0,0,,,,82,45,23,0,22,,,,,,,3,
File,"cve-2017-11665.c",45,,45,9,9,0,0,,,,26,25,13,3,11,,,,,,,2,
File,"cve-2017-11719.c",129,,129,17,12,0,0,,,,68,36,19,0,17,,,,,,,2,
File,"cve-2017-14222.c",56,,56,15,6,0,0,,,,42,26,19,0,7,,,,,,,1,
File,"cve-2017-14223.c",51,,51,14,4,0,0,,,,31,25,17,1,9,,,,,,,2,
File,"cve-2017-14225.c",5,,5,1,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"cve-2017-14767.c",31,,31,11,7,0,0,,,,14,16,9,0,7,,,,,,,2,
File,"cve-2017-7859.c",50,,50,10,4,0,0,,,,35,17,13,1,3,,,,,,,1,
File,"cve-2017-7862.c",140,,140,30,32,0,0,,,,91,78,44,0,40,,,,,,,2,
File,"cve-2017-7863.c",143,,143,30,13,0,0,,,,74,55,33,6,18,,,,,,,4,
File,"cve-2017-7865.c",41,,41,11,14,0,0,,,,30,23,12,1,14,,,,,,,3,
File,"cve-2017-7866.c",40,,40,12,2,0,0,,,,27,15,12,1,2,,,,,,,0,
File,"cve-2017-9561.c",30,,30,7,4,0,0,,,,10,13,7,0,6,,,,,,,3,
File,"cve-2017-9990.c",48,,48,7,11,0,0,,,,15,16,7,0,9,,,,,,,2,
File,"cve-2017-9991.c",184,,184,16,5,0,0,,,,109,39,17,0,22,,,,,,,1,
File,"cve-2017-9992.c",44,,44,9,12,0,0,,,,26,24,14,0,12,,,,,,,3,
File,"cve-2017-9996.c",63,,63,14,9,0,0,,,,37,28,18,0,10,,,,,,,1,
Static Function,"decodeTonalComponents",47,1,47,12,20,0,0,2,11,1,41,40,22,0,26,9,9,9,7,6,6,4,6
Static Function,"decode_band_hdr",95,0,87,10,6,4,4,1,820,3,55,26,13,0,13,13,13,15,1,1,0,3,0
Static Function,"decode_block",118,0,118,25,4,0,0,1,6,1,80,32,27,0,5,4,4,4,3,2,2,2,2
Static Function,"decode_cell_data",124,2,124,12,5,0,0,1,1,0,72,18,16,0,2,2,2,2,1,0,0,0,0
Static Function,"decode_dds1",42,0,42,7,15,0,0,1,14,1,24,26,10,0,18,9,9,9,7,13,13,3,12
Static Function,"decode_dds1",44,0,44,9,12,0,0,1,9,1,26,23,13,0,12,6,6,6,1,2,0,3,0
Static Function,"decode_frame",59,0,59,21,7,0,0,2,9,1,40,30,18,0,12,7,7,7,7,7,7,2,7
Static Function,"decode_frame",51,0,51,12,7,0,0,1,11,1,31,22,12,0,12,7,7,7,4,4,3,2,3
Static Function,"decode_frame",50,0,50,15,6,0,0,1,19,1,30,25,16,0,11,7,7,7,3,3,2,2,2
Static Function,"decode_frame",81,0,81,17,9,0,0,1,6,1,55,31,20,0,13,6,6,6,5,4,4,1,4
Static Function,"decode_frame",140,0,140,28,31,0,0,3,256,2,91,75,41,0,40,18,18,21,5,12,4,2,4
Static Function,"decode_frame",161,0,161,25,10,0,0,2,3851,4,102,55,34,0,25,18,18,18,5,7,6,3,5
Static Function,"decode_frame_common",143,0,143,27,12,0,0,1,111,2,74,51,29,6,18,12,12,12,11,29,29,4,29
Static Function,"decode_frame_ilbm",113,0,113,18,15,0,0,1,37,2,82,41,20,0,21,17,17,17,7,17,9,2,9
Static Function,"decode_frame_mp3on4",55,0,55,14,6,0,0,2,3,0,42,22,15,0,7,3,3,3,3,2,2,1,2
Static Function,"decode_ihdr_chunk",30,0,30,7,1,0,0,1,4,1,17,8,5,0,3,3,3,3,1,0,0,1,0
Static Function,"decode_init",84,0,84,7,6,0,0,1,10,1,50,18,8,1,9,6,6,6,5,8,7,2,7
Static Function,"decode_init",34,0,34,6,5,0,0,1,13,1,24,13,6,0,11,6,6,6,1,2,0,2,0
Static Function,"decode_init",71,0,71,14,8,0,0,1,72,2,52,26,14,2,12,9,9,9,1,4,0,2,0
Static Function,"decode_mb",21,1,21,6,4,0,0,1,3,0,15,10,5,0,5,3,3,3,1,1,0,2,0
Static Function,"decode_mb_info",95,0,95,12,2,0,0,1,1,0,54,19,17,0,2,1,1,1,1,0,0,0,0
Static Function,"decode_pic",126,0,126,19,12,0,0,1,389,3,68,35,19,0,16,13,13,13,6,13,7,2,7
Static Function,"decode_pic",126,0,126,19,12,0,0,1,389,3,68,35,19,0,16,13,13,13,6,13,7,2,7
Static Function,"decode_residual_block",34,0,34,6,8,0,0,1,8,1,23,18,9,0,11,5,5,5,4,5,5,3,4
Static Function,"decode_residual_inter",17,0,17,7,3,0,0,1,2,0,11,10,7,0,3,2,2,2,1,1,0,1,0
Static Function,"decode_slice_header",568,0,568,58,68,0,0,1,999999999,13,273,180,62,3,121,84,84,84,33,55,40,5,40
Static Function,"decode_slice_header",527,0,523,63,57,2,2,1,999999999,13,282,170,66,3,107,75,75,75,33,51,42,4,42
Static Function,"decode_slice_header",677,0,677,68,62,0,0,1,999999999,14,330,181,72,3,112,81,81,81,30,54,40,5,40
Static Function,"decode_slice_header",527,0,523,63,57,2,2,1,999999999,13,282,170,66,3,107,75,75,75,33,51,42,4,42
Static Function,"decode_wdlt",48,0,48,8,14,0,0,1,31,1,28,29,10,0,19,12,12,12,11,29,29,4,29
Static Function,"decode_zbuf",40,0,40,12,2,0,0,1,1,0,27,14,11,1,2,1,1,1,1,0,0,0,0
Static Function,"destroy_buffers",11,0,11,2,0,0,0,0,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"dirac_decode_data_unit",61,0,61,12,14,0,0,1,15,1,37,36,12,0,24,15,15,15,14,35,35,2,35
Static Function,"dirac_unpack_idwt_params",54,0,54,6,8,0,0,1,8,1,38,19,6,1,12,8,8,8,7,9,8,3,8
